,Unnamed: 0,Community,Id,Request,Timestamp,UserId,Reputation,Upvotes,Downvotes,S_0,P_0,S_1,P_1,S_2,P_2,S_3,P_3,S_4,P_4,S_5,P_5
160518,160522,092011 Stack Overflow,3895831,I am really not interested in moving nodes to the first or last position I simply want to swap nodes. How would I swap Testing and Performance if the current tab is Testing?,2010-09-12 18:21:28,184773,3028,395,41,I am really not interested in moving nodes to the first or last position I simply want to swap nodes.,0.5143174906406329,How would I swap Testing and Performance if the current tab is Testing?,0.5,document,0.5071587453203165,0,0.0,0,0.0,0,0.0
131537,131541,092011 Stack Overflow,3111446,"If two elements have the same Y coordinate, what you **you** put first? Is there another criteria?",2010-06-14 21:10:54,20654,42643,2060,396,"If two elements have the same Y coordinate, what you **you** put first?",0.4733403122001471,Is there another criteria?,0.49127728970782725,document,0.4823088009539872,0,0.0,0,0.0,0,0.0
285843,285849,092011 Stack Overflow,7051956,I understand that and know that the only truly portable language is C but my question still stands. How do big portable libraries like wxWidgets manage to have dynamic/shared libraries?,2011-05-22 04:04:26,110395,240,23,0,I understand that and know that the only truly portable language is C but my question still stands.,0.4067114310315624,How do big portable libraries like wxWidgets manage to have dynamic/shared libraries?,0.4468759197777197,document,0.426793675404641,0,0.0,0,0.0,0,0.0
238160,238164,092011 Stack Overflow,5884848,"No complaints as far as I can say, it seems to be working, I was just curious if this is the intended way to use the 'appender-ref'. Will it sustain further developments you guys are doing?",2011-03-08 07:23:40,80382,890,192,11,"No complaints as far as I can say, it seems to be working, I was just curious if this is the intended way to use the 'appender-ref'.",0.5456330045240492,Will it sustain further developments you guys are doing?,0.439007418522547,document,0.4923202115232981,0,0.0,0,0.0,0,0.0
231113,231117,092011 Stack Overflow,5708286,"Also, it's still not OK to access any UI through the methods that are being Paralleled or Tasked. So, what is it that I save to or load to that I can later unpack onto my UI controls in a Tasked method?",2011-02-23 16:26:46,481656,165,45,0,"Also, it's still not OK to access any UI through the methods that are being Paralleled or Tasked.",0.434466239431506,"So, what is it that I save to or load to that I can later unpack onto my UI controls in a Tasked method?",0.31649293316965965,document,0.3754795863005828,0,0.0,0,0.0,0,0.0
353151,353160,092011 Stack Overflow,8706435,I added an example of return false to my answer. Does this help?,2011-08-30 06:34:31,343860,265,58,1,I added an example of return false to my answer.,0.38742031688404305,Does this help?,0.5,document,0.44371015844202155,0,0.0,0,0.0,0,0.0
226146,226150,092011 Stack Overflow,5585600,"What do you mean by a ""binary hash file""?  Are you using a tied hash with something like [DB_File](http://search.cpan.org/perldoc?DB_File)?",2011-02-14 22:49:56,8355,24648,1748,60,"What do you mean by a ""binary hash file""?",0.22315702016785105,Are you using a tied hash with something like [DB_File](http://search.cpan.org/perldoc?DB_File)?,0.6695207923133443,document,0.4463389062405977,0,0.0,0,0.0,0,0.0
68026,68029,092011 Stack Overflow,1293153,"what is the used precision of your datetime columns? day, hour, minute, seconds, ... smaller?",2009-09-18 21:41:52,99594,5492,836,26,what is the used precision of your datetime columns?,0.3230717128067634,"day, hour, minute, seconds, ... smaller?",0.4333191919959157,document,0.37819545240133956,0,0.0,0,0.0,0,0.0
343651,343658,092011 Stack Overflow,8474158,What if the game runs in real-time? Wouldn't the only solution be to have the view poll the model for every frame?,2011-08-16 15:17:41,868135,23,2,0,What if the game runs in real-time?,0.48328042895148093,Wouldn't the only solution be to have the view poll the model for every frame?,0.39695734033956714,document,0.44011888464552407,0,0.0,0,0.0,0,0.0
139996,140000,092011 Stack Overflow,3342369,Jason: what do you mean by '101010' on the toolbar. There is no toolbar on my webpage??,2010-07-13 12:24:51,387774,398,57,1,Jason: what do you mean by '101010' on the toolbar.,0.37319753624289154,There is no toolbar on my webpage?,0.4851822022377685,?,0.439007418522547,document,0.43246238566773565,0,0.0,0,0.0
114105,114108,092011 Stack Overflow,2632371,"Looks like an issue with the format to me. It might help to see the actual console error message with callstack, could you paste the full logcat output?",2010-04-12 06:05:10,82515,7346,1079,60,Looks like an issue with the format to me.,0.538014613186165,"It might help to see the actual console error message with callstack, could you paste the full logcat output?",0.6141390993668191,document,0.576076856276492,0,0.0,0,0.0,0,0.0
146275,146279,092011 Stack Overflow,3512593,"How does the SQL data get displayed on the third panel - is this panel owner-drawn, or does it contain e.g. a DataGridView?",2010-07-31 19:37:54,383167,12377,914,52,"How does the SQL data get displayed on the third panel - is this panel owner-drawn, or does it contain e.g.",0.6456963269352903,a DataGridView?,0.439007418522547,document,0.5423518727289187,0,0.0,0,0.0,0,0.0
129457,129461,092011 Stack Overflow,3056582,How long does it take? What's the comparison material on which you concluded that it's slow?,2010-06-07 21:28:23,157882,190930,7657,1172,How long does it take?,0.4581311348620809,What's the comparison material on which you concluded that it's slow?,0.33925213860751174,document,0.39869163673479635,0,0.0,0,0.0,0,0.0
224689,224693,092011 Stack Overflow,5548688,What about this one: `Let's go`. So you want: `Let go`?,2011-02-11 15:29:26,323924,8013,321,41,What about this one: `Let's go`.,0.3828566967304706,So you want: `Let go`?,0.4136772767552368,document,0.3982669867428537,0,0.0,0,0.0,0,0.0
168902,168906,092011 Stack Overflow,4118981,Months are irrelevant when using day of year - it goes from 1 to 365...  How does DATEDIFF handle if he passed in GETDATE and it was just before midnight?  Would he get todays records or records from teh last 24 hours?,2010-10-06 11:04:32,460785,378,16,0,Months are irrelevant when using day of year - it goes from 1 to 365...  How does DATEDIFF handle if he passed in GETDATE and it was just before midnight?,0.38733194819621763,Would he get todays records or records from teh last 24 hours?,0.439007418522547,document,0.4131696833593823,0,0.0,0,0.0,0,0.0
158556,158560,092011 Stack Overflow,3844242,"If appropriate, `calloc` might be effectively free, because the implementation might zero pages ahead of time, while the CPU is otherwise idle. Does that count? ;-)",2010-09-07 00:01:09,13005,76693,3089,345,"If appropriate, `calloc` might be effectively free, because the implementation might zero pages ahead of time, while the CPU is otherwise idle.",0.4299141367036417,Does that count?,0.475870020210547,;-),0.477898967370409,document,0.4612277080948659,0,0.0,0,0.0
86826,86829,092011 Stack Overflow,1860068,"I'm not sure that I'm going to be able to do this, as a good portion of this application is abstracted into a JAR file whose source is not available to us.  What would this entail?",2009-12-22 20:52:44,88172,448,12,0,"I'm not sure that I'm going to be able to do this, as a good portion of this application is abstracted into a JAR file whose source is not available to us.",0.28594080772684877,What would this entail?,0.4611988403311747,document,0.37356982402901173,0,0.0,0,0.0,0,0.0
239307,239311,092011 Stack Overflow,5913301,How about if I just check to see if it's either an xmlHTTPrequest (mine) or from allowed domain? that would get rid of the stupid sessionid right?,2011-03-09 20:49:35,362437,614,129,5,How about if I just check to see if it's either an xmlHTTPrequest (mine) or from allowed domain?,0.46041962121015395,that would get rid of the stupid sessionid right?,0.4783543710321561,document,0.46938699612115503,0,0.0,0,0.0,0,0.0
174253,174257,092011 Stack Overflow,4259092,"What's going to happen if I drop your control on a `TFrame`? Or if I create your component at runtime, passing an owner that isn't a `TForm`,  or `nil`?",2010-10-20 17:49:29,30568,21177,1346,77,What's going to happen if I drop your control on a `TFrame`?,0.33788803361745967,"Or if I create your component at runtime, passing an owner that isn't a `TForm`,  or `nil`?",0.440887375338783,document,0.3893877044781213,0,0.0,0,0.0,0,0.0
261718,261722,092011 Stack Overflow,6454931,"I figure the same, dont think its a time ran thing though, seems to be a resource issue. Would you say your method is faster than using grep or egrep?",2011-04-14 03:46:00,666955,21,4,0,"I figure the same, dont think its a time ran thing though, seems to be a resource issue.",0.4702712434717535,Would you say your method is faster than using grep or egrep?,0.5715289617068167,document,0.5209001025892851,0,0.0,0,0.0,0,0.0
268628,268634,092011 Stack Overflow,6627955,"Not really related, but is brightness the only criteria for determining that a picture is ""interesting""? Actually, isn't interest closely related to personal taste and/or the context of the pictures?",2011-04-25 20:53:30,192940,260,83,1,"Not really related, but is brightness the only criteria for determining that a picture is ""interesting""?",0.23949641124531432,"Actually, isn't interest closely related to personal taste and/or the context of the pictures?",0.472457145032946,document,0.35597677813913015,0,0.0,0,0.0,0,0.0
109343,109346,092011 Stack Overflow,2499756,"I just tried that with my theme, and Wordpress correctly interpreted the URL and redirected me to the proper page according to my permalink settings. Are you using 2.9.2?",2010-03-24 01:38:01,294189,443,18,6,"I just tried that with my theme, and Wordpress correctly interpreted the URL and redirected me to the proper page according to my permalink settings.",0.3799578337759603,Are you using 2.9.2?,0.5525665037886868,document,0.4662621687823235,0,0.0,0,0.0,0,0.0
278831,278837,092011 Stack Overflow,6879586,What do you mean by wrapping a primitive type? What problem are you trying to solve?,2011-05-11 12:20:28,106224,72005,5967,190,What do you mean by wrapping a primitive type?,0.37265942241950845,What problem are you trying to solve?,0.39164752060263036,document,0.3821534715110694,0,0.0,0,0.0,0,0.0
95900,95903,092011 Stack Overflow,2122278,@Michael : From my last test (see update) it indeed seems that there are no localization happening on stacktraces for different locales. Can you verify this behavior from your experience?,2010-02-01 10:29:47,9222,1027,130,6,@Michael : From my last test (see update) it indeed seems that there are no localization happening on stacktraces for different locales.,0.4089299390055831,Can you verify this behavior from your experience?,0.5755363445568915,document,0.49223314178123734,0,0.0,0,0.0,0,0.0
358314,358323,092011 Super User,96704,Cool. So I can just use BCC and not have a To line then?,2010-01-13 23:38:59,8634,232,19,0,Cool.,0.439007418522547,So I can just use BCC and not have a To line then?,0.38117312022098115,document,0.41009026937176407,0,0.0,0,0.0,0,0.0
158859,158863,092011 Stack Overflow,3852037,"@Frustrated: That's true, but the OP didn't mean that. He meant ""How do I build this project I downloaded?""",2010-09-07 18:20:46,2509,27571,4011,708,"@Frustrated: That's true, but the OP didn't mean that.",0.542523477244674,"He meant ""How do I build this project I downloaded?""",0.43046139148235363,document,0.4864924343635138,0,0.0,0,0.0,0,0.0
197324,197328,092011 Stack Overflow,4856527,Why are you using a `Label` if you don't want to use the access key feature? Why not just a `TextBlock` or `ContentControl`?,2010-12-15 05:07:17,310574,27110,1076,133,Why are you using a `Label` if you don't want to use the access key feature?,0.3424509668625999,Why not just a `TextBlock` or `ContentControl`?,0.20067748746859176,document,0.2715642271655958,0,0.0,0,0.0,0,0.0
237364,237368,092011 Stack Overflow,5864743,Ideally what would your resultset look like?  Could you give us a few roles of what your goal output is?,2011-03-06 23:15:46,579115,1757,179,5,Ideally what would your resultset look like?,0.5067475025904703,Could you give us a few roles of what your goal output is?,0.5981938645981006,document,0.5524706835942854,0,0.0,0,0.0,0,0.0
